GroupNumber    M200[Msol]    fdisk    fbulge    fihl    DtoT_30kpc    kappa_co_30kpc    f_gt_100kpc    f_gt_30kpc    f_gt_2r50    disk_t50    disk_r50    disk_sfr    bulge_t50    bulge_r50    bulge_sfr    ihl_t50    ihl_r50    ihl_sfr
2161 5.507289e+11 3.596529e-01 5.566667e-01 8.368038e-02 4.384593e-01 4.231253e-01 4.085352e-03 2.696215e-02 1.965687e-01 4.269723e+00 5.474193e+00 4.714860e-01 7.851480e+00 3.005503e+00 3.725890e-02 9.940191e+00 1.990880e+01 0.000000e+00
2162 5.302849e+11 1.736272e-01 7.275770e-01 9.879587e-02 1.799578e-01 2.548800e-01 4.662776e-03 3.959180e-02 2.234094e-01 2.064183e+00 4.625851e+00 5.508871e-01 5.659471e+00 3.225092e+00 2.900505e-01 9.729550e+00 2.452822e+01 6.194415e-03
2164 6.725082e+11 3.560942e-01 5.612038e-01 8.270193e-02 4.043255e-01 3.846670e-01 8.923469e-03 8.105172e-02 2.649971e-01 4.874252e+00 9.146561e+00 6.243690e-01 7.246445e+00 4.090543e+00 4.189378e-02 8.296343e+00 2.027617e+01 0.000000e+00
2165 6.172129e+11 5.162347e-01 4.603290e-01 2.343627e-02 6.618756e-01 5.462913e-01 6.358609e-03 1.338709e-01 3.072705e-01 5.194031e+00 1.496309e+01 7.202517e-01 8.255814e+00 4.223256e+00 2.732993e-02 1.107081e+01 4.877107e+01 0.000000e+00
2168 6.220271e+11 4.169916e-01 3.716247e-01 2.113837e-01 4.063904e-01 4.494585e-01 1.019857e-02 1.162812e-01 2.735017e-01 3.594774e+00 1.334002e+01 7.185083e-01 6.395000e+00 3.645047e+00 1.915401e-01 7.623517e+00 1.790327e+01 3.290279e-02
2169 6.541186e+11 7.059668e-01 2.804606e-01 1.357259e-02 7.442137e-01 6.756636e-01 1.222408e-03 1.648673e-02 2.074814e-01 7.402230e+00 1.044761e+01 6.785817e-01 1.039771e+01 3.259914e+00 1.735370e-02 1.206250e+01 2.540255e+01 0.000000e+00
2170 5.458262e+11 0.000000e+00 7.508467e-01 2.491533e-01 1.369211e-01 2.162928e-01 5.356221e-03 3.136358e-02 2.644758e-01 nan nan nan 4.498912e+00 2.722736e+00 1.102213e+00 5.093802e+00 1.250098e+01 6.946113e-01
2171 6.148105e+11 2.514038e-01 7.061620e-01 4.243420e-02 4.304150e-01 4.541917e-01 7.226749e-03 4.403426e-02 1.769975e-01 4.397938e+00 8.549099e+00 1.117199e-01 8.178043e+00 3.877698e+00 5.794585e-02 1.082150e+01 7.182404e+01 0.000000e+00
2172 6.335522e+11 2.892360e-01 6.394169e-01 7.134711e-02 1.723188e-01 3.032280e-01 3.802769e-03 1.922866e-02 2.041360e-01 5.468796e+00 3.878151e+00 1.971340e-01 9.111172e+00 2.760169e+00 2.151322e-02 1.113756e+01 1.488447e+01 0.000000e+00
2173 6.560059e+11 4.319937e-01 5.455625e-01 2.244375e-02 6.998037e-01 6.629641e-01 2.530506e-03 2.012840e-02 2.256518e-01 4.650903e+00 1.201539e+01 7.004309e-01 8.246072e+00 4.079208e+00 1.745293e-01 1.144225e+01 4.545454e+01 0.000000e+00
2174 6.903682e+11 0.000000e+00 9.597734e-01 4.022655e-02 3.865706e-01 3.003911e-01 3.536058e-03 1.372414e-02 1.883314e-01 nan nan nan 1.038510e+01 2.078207e+00 0.000000e+00 1.194767e+01 2.006277e+01 0.000000e+00
2175 6.371655e+11 5.711024e-01 3.901323e-01 3.876522e-02 5.511728e-01 5.593217e-01 3.343532e-03 2.351030e-02 2.836569e-01 5.189161e+00 7.637820e+00 8.935150e-01 9.037291e+00 2.722372e+00 2.225442e-02 9.994819e+00 2.933130e+01 0.000000e+00
2176 6.784254e+11 1.880477e-01 3.541187e-01 4.578337e-01 3.822233e-01 3.613124e-01 5.511275e-03 1.597923e-02 1.325365e-01 7.303077e+00 9.464896e+00 8.906435e-02 7.456633e+00 2.379489e+00 3.106877e-01 8.130348e+00 6.601810e+00 5.056478e-02
2177 6.389810e+11 2.080805e-01 6.032933e-01 1.886262e-01 2.055012e-01 2.580596e-01 2.300624e-02 7.096641e-02 2.607100e-01 2.699563e+00 5.419274e+00 5.421070e-01 6.282543e+00 2.569460e+00 2.539871e-01 9.144413e+00 1.882644e+01 4.374655e-03
2178 6.471370e+11 2.212999e-01 6.604427e-01 1.182574e-01 2.617884e-01 2.871722e-01 3.688438e-03 4.711911e-02 2.433701e-01 7.280144e+00 2.917487e+00 0.000000e+00 8.516067e+00 2.442660e+00 1.816334e-01 1.014145e+01 2.218194e+01 0.000000e+00
2180 5.538879e+11 0.000000e+00 3.585433e-01 6.414567e-01 5.494013e-01 2.908766e-01 3.230844e-03 8.768840e-02 1.714757e-01 nan nan nan 9.329031e+00 3.539690e+00 1.925393e-01 8.743434e+00 1.766789e+01 4.202630e-01
2181 6.501018e+11 7.176489e-01 2.252122e-01 5.713887e-02 7.254712e-01 6.643382e-01 2.955058e-03 2.360428e-02 2.215753e-01 5.869508e+00 9.995667e+00 8.634985e-01 9.687658e+00 2.747946e+00 1.087875e-02 1.105260e+01 1.513130e+01 0.000000e+00
2182 6.389967e+11 3.561937e-01 4.911666e-01 1.526397e-01 3.747923e-01 4.102725e-01 3.673808e-03 3.532232e-02 2.604097e-01 4.983679e+00 6.917436e+00 6.146578e-01 9.188647e+00 2.649267e+00 6.563140e-02 9.245513e+00 1.177011e+01 0.000000e+00
2183 5.882782e+11 4.610717e-01 4.951154e-01 4.381283e-02 5.740374e-01 4.864859e-01 2.729469e-03 1.956405e-02 2.167767e-01 6.613880e+00 3.976979e+00 0.000000e+00 9.361108e+00 2.404268e+00 1.077078e-01 1.023010e+01 2.773730e+01 0.000000e+00
2184 6.454788e+11 5.331629e-01 4.165567e-01 5.028038e-02 5.266193e-01 5.660414e-01 1.474389e-03 1.150623e-02 2.767405e-01 6.928199e+00 8.643232e+00 6.856149e-01 1.036737e+01 2.496217e+00 4.267192e-02 1.175040e+01 1.174081e+01 5.624251e-03
2186 6.263731e+11 7.125721e-01 2.556020e-01 3.182596e-02 8.229928e-01 7.063604e-01 5.428784e-04 3.931772e-02 2.376684e-01 8.173405e+00 1.097190e+01 6.151155e-01 1.067002e+01 3.040162e+00 2.252097e-02 1.142840e+01 1.504919e+01 0.000000e+00
2187 6.495333e+11 4.358831e-01 4.673025e-01 9.681441e-02 4.669562e-01 5.434929e-01 4.502969e-03 5.828087e-02 2.429623e-01 5.888610e+00 1.438704e+01 4.059912e-01 9.775348e+00 3.645589e+00 4.117285e-02 1.031297e+01 2.593750e+01 0.000000e+00
2188 5.314252e+11 2.651916e-01 7.148520e-01 1.995638e-02 2.201056e-01 3.199950e-01 5.013011e-03 4.182014e-02 2.977455e-01 3.059488e+00 8.115416e+00 4.737463e-01 6.931536e+00 3.050320e+00 1.414457e-01 1.087859e+01 5.299058e+01 0.000000e+00
2190 6.775845e+11 2.559999e-01 5.573019e-01 1.866981e-01 2.168203e-01 3.405688e-01 6.996106e-03 3.278548e-02 2.796811e-01 4.728580e+00 9.850687e+00 5.969989e-01 7.298496e+00 2.904949e+00 1.232786e-01 9.186213e+00 1.201354e+01 3.501937e-02
2191 5.666180e+11 3.740460e-01 5.770776e-01 4.887640e-02 4.259084e-01 4.495837e-01 3.656613e-03 4.064363e-02 3.002991e-01 4.000997e+00 1.049788e+01 8.810385e-01 7.071443e+00 3.216617e+00 8.895493e-02 9.200071e+00 2.275853e+01 9.241704e-03
2192 6.278787e+11 2.978321e-01 6.800015e-01 2.216632e-02 4.386398e-01 4.305597e-01 1.824037e-03 1.075578e-02 2.345360e-01 5.663758e+00 5.385663e+00 2.086276e-01 8.627615e+00 2.350828e+00 7.893759e-03 1.112708e+01 2.075329e+01 0.000000e+00
2193 6.503792e+11 0.000000e+00 9.007020e-01 9.929798e-02 2.135828e-01 2.684214e-01 2.422387e-03 2.351711e-02 2.248706e-01 nan nan nan 7.493115e+00 3.110581e+00 2.902643e-01 9.129173e+00 1.673783e+01 9.818486e-02
2194 7.325123e+11 3.940957e-01 4.736874e-01 1.322169e-01 2.904830e-01 3.204368e-01 3.550702e-03 2.770075e-02 2.281196e-01 1.044442e+01 5.034580e+00 0.000000e+00 9.977851e+00 2.693510e+00 0.000000e+00 1.064447e+01 1.126461e+01 0.000000e+00
2195 5.641546e+11 4.049069e-01 3.426039e-01 2.524892e-01 5.744029e-01 4.598091e-01 2.167362e-03 3.236969e-02 2.033271e-01 3.031327e+00 4.902773e+00 1.016332e+00 4.661484e+00 3.108508e+00 1.615585e-01 6.365916e+00 1.143699e+01 2.085758e-02
2196 5.986012e+11 5.335568e-01 3.881589e-01 7.828428e-02 5.792534e-01 5.548003e-01 3.857773e-03 6.912261e-02 2.803972e-01 5.322380e+00 1.224337e+01 6.505048e-01 8.561482e+00 3.086009e+00 1.842089e-02 9.918220e+00 3.087790e+01 5.367379e-03
2197 6.465824e+11 4.907329e-01 3.578643e-01 1.514028e-01 5.211534e-01 5.156747e-01 4.115208e-03 4.302207e-02 2.914419e-01 5.397613e+00 6.630622e+00 8.318786e-01 7.795928e+00 2.056022e+00 4.482185e-02 9.079210e+00 1.539117e+01 0.000000e+00
2198 6.101888e+11 6.000135e-01 3.184070e-01 8.157951e-02 7.470297e-01 6.090318e-01 2.770957e-03 4.619230e-02 2.372603e-01 6.599683e+00 1.049144e+01 5.343264e-01 9.283866e+00 3.878882e+00 5.394769e-02 1.018720e+01 1.631524e+01 6.421016e-03
2199 6.508069e+11 5.847798e-01 3.437696e-01 7.145060e-02 7.512207e-01 6.475781e-01 3.132932e-03 2.716156e-02 1.663048e-01 6.394274e+00 9.602213e+00 5.338298e-01 9.372848e+00 3.336248e+00 1.284659e-01 1.099665e+01 2.055064e+01 0.000000e+00
2200 5.967151e+11 6.585539e-01 2.888882e-01 5.255791e-02 7.508954e-01 6.673134e-01 3.458318e-03 6.801074e-02 2.761114e-01 5.322380e+00 1.054419e+01 1.125997e+00 9.388185e+00 3.379730e+00 4.376683e-02 9.223085e+00 2.877196e+01 0.000000e+00
2201 5.979252e+11 2.254148e-01 7.261940e-01 4.839128e-02 1.039889e-01 3.121628e-01 2.643975e-03 1.726577e-02 2.633571e-01 4.839656e+00 1.141599e+01 3.604973e-01 8.153948e+00 2.935839e+00 8.606106e-02 1.090011e+01 1.829435e+01 0.000000e+00
2203 6.129463e+11 4.119170e-01 5.039672e-01 8.411581e-02 4.838628e-01 4.796958e-01 1.971095e-03 2.904570e-02 2.868046e-01 5.537178e+00 8.463391e+00 4.842845e-01 8.910428e+00 2.959192e+00 2.427014e-02 1.005717e+01 1.618234e+01 3.631755e-03
2204 6.714243e+11 0.000000e+00 7.170567e-01 2.829433e-01 1.314452e-02 1.828490e-01 7.867513e-03 6.054595e-02 2.627027e-01 nan nan nan 8.219061e+00 3.664668e+00 7.318224e-02 8.888973e+00 1.699762e+01 0.000000e+00
2207 6.116706e+11 0.000000e+00 9.249560e-01 7.504402e-02 1.268223e-01 2.452714e-01 5.503860e-03 4.730761e-02 2.159047e-01 nan nan nan 6.054471e+00 2.530856e+00 3.351394e-01 1.109068e+01 3.551787e+01 2.993820e-02
2208 5.715578e+11 4.818575e-01 4.943635e-01 2.377898e-02 4.937670e-01 5.255443e-01 1.011073e-03 1.131024e-02 2.853445e-01 4.939026e+00 8.164232e+00 7.864148e-01 9.215102e+00 2.840267e+00 7.060097e-02 1.041383e+01 1.393578e+01 0.000000e+00
2209 6.755963e+11 0.000000e+00 8.980979e-01 1.019021e-01 1.151770e-01 2.060280e-01 8.785042e-03 5.646959e-02 2.583616e-01 nan nan nan 5.887846e+00 3.644789e+00 8.027883e-01 9.649793e+00 3.167783e+01 0.000000e+00
2211 5.788651e+11 3.107494e-01 6.497838e-01 3.946686e-02 2.973170e-01 3.983872e-01 1.870098e-03 2.477578e-02 2.710906e-01 4.762211e+00 6.437031e+00 5.827428e-01 8.511053e+00 2.513679e+00 9.394746e-02 1.129419e+01 3.214616e+01 0.000000e+00
2212 5.924138e+11 4.229522e-01 5.381777e-01 3.887005e-02 6.657858e-01 5.203712e-01 5.541192e-03 3.639033e-02 1.641813e-01 3.266517e+00 6.128238e+00 1.041553e+00 5.999477e+00 4.141927e+00 2.653462e-01 8.982401e+00 5.058988e+01 0.000000e+00
2214 6.252359e+11 4.617722e-01 3.163038e-01 2.219240e-01 5.647095e-01 5.094830e-01 7.211577e-04 5.162914e-03 1.995854e-01 8.591930e+00 4.994527e+00 0.000000e+00 1.036394e+01 2.302134e+00 6.208617e-02 1.040853e+01 3.678218e+00 1.100278e-01
2215 6.096310e+11 3.351599e-01 5.590982e-01 1.057419e-01 2.314557e-01 3.006291e-01 3.327491e-03 1.894898e-02 1.995536e-01 6.291720e+00 2.743022e+00 5.100096e-01 8.542099e+00 2.672129e+00 4.691860e-02 1.066901e+01 1.239798e+01 5.167085e-03
2216 5.511580e+11 0.000000e+00 6.810599e-01 3.189401e-01 7.672539e-02 1.659752e-01 4.138155e-03 3.040093e-02 2.931196e-01 nan nan nan 5.580053e+00 2.655697e+00 4.802931e-02 6.505437e+00 1.322225e+01 1.397325e-02
2218 5.865981e+11 4.167847e-01 5.448354e-01 3.837990e-02 5.609476e-01 5.196420e-01 3.472010e-03 3.381351e-02 2.351731e-01 5.867979e+00 6.213618e+00 5.915752e-01 9.319557e+00 2.873334e+00 9.000147e-02 1.184074e+01 1.654079e+01 0.000000e+00
2220 6.133784e+11 1.430745e-01 7.230121e-01 1.339135e-01 6.820584e-02 2.346823e-01 1.371454e-02 5.320498e-02 2.737773e-01 5.107703e+00 7.395812e+00 1.617809e-01 7.367912e+00 3.637969e+00 1.141233e-01 9.248400e+00 2.208380e+01 0.000000e+00
2221 5.835256e+11 0.000000e+00 9.723264e-01 2.767359e-02 5.795425e-02 1.691714e-01 2.049550e-03 1.734024e-02 2.069851e-01 nan nan nan 8.227982e+00 2.393047e+00 4.634096e-01 1.074550e+01 3.482796e+01 0.000000e+00
2222 6.032748e+11 2.418036e-01 6.353929e-01 1.228036e-01 4.393311e-01 3.486950e-01 1.475758e-02 7.266854e-02 2.402218e-01 5.712748e+00 2.862303e+00 0.000000e+00 8.211570e+00 2.932122e+00 2.487717e-01 9.488706e+00 3.874536e+01 9.049603e-03
2223 5.670897e+11 4.747931e-01 4.979623e-01 2.724454e-02 5.525109e-01 6.103252e-01 2.262422e-03 2.344621e-02 2.709095e-01 3.864816e+00 1.252022e+01 9.536936e-01 8.464495e+00 3.671292e+00 8.009258e-02 1.074881e+01 2.653822e+01 0.000000e+00
2225 5.693896e+11 4.602957e-01 5.034852e-01 3.621906e-02 6.111511e-01 4.202109e-01 1.102189e-02 8.182923e-02 2.422719e-01 6.169526e+00 1.152997e+01 3.718501e-01 6.936410e+00 4.286392e+00 3.243081e-01 1.028202e+01 3.244157e+01 0.000000e+00
2226 5.901006e+11 0.000000e+00 9.210344e-01 7.896556e-02 1.804746e-01 2.085696e-01 5.938948e-03 3.405722e-02 2.779455e-01 nan nan nan 6.715447e+00 3.835503e+00 3.334201e-01 6.081671e+00 1.948224e+01 1.401270e-01
2227 5.879984e+11 6.057989e-01 3.789923e-01 1.520878e-02 6.852186e-01 5.971492e-01 2.936991e-03 1.088789e-01 2.893657e-01 5.322380e+00 1.421655e+01 1.215657e+00 8.788043e+00 3.733969e+00 2.817738e-02 1.116877e+01 3.727817e+01 0.000000e+00
2228 6.428379e+11 3.364238e-01 4.552924e-01 2.082839e-01 4.035315e-01 4.090722e-01 4.964980e-03 4.953672e-02 2.887188e-01 5.191597e+00 4.710800e+00 6.418118e-01 7.849504e+00 2.001545e+00 6.174510e-02 8.838800e+00 1.409988e+01 5.872865e-03
2230 5.541768e+11 3.021355e-01 6.154516e-01 8.241289e-02 3.112988e-01 3.784885e-01 5.484255e-03 1.864023e-02 2.010558e-01 6.319198e+00 5.306770e+00 0.000000e+00 7.144495e+00 3.242105e+00 9.320073e-01 2.980525e+00 1.684863e+01 3.522901e-01
2231 5.763455e+11 3.490825e-01 6.174978e-01 3.341968e-02 4.316840e-01 3.964831e-01 1.607171e-03 2.113120e-02 2.551297e-01 4.315336e+00 3.029562e+00 6.888787e-01 7.539902e+00 2.351263e+00 7.692402e-02 8.571286e+00 2.727328e+01 8.558595e-03
2232 5.793305e+11 5.132217e-01 4.284842e-01 5.829414e-02 5.686786e-01 5.359158e-01 1.222911e-03 1.523252e-02 2.533956e-01 5.105251e+00 8.126024e+00 9.724437e-01 8.836722e+00 2.629648e+00 1.298014e-01 1.005355e+01 8.115195e+00 0.000000e+00
2233 6.136558e+11 6.008347e-01 3.325626e-01 6.660278e-02 5.679863e-01 5.922656e-01 3.711552e-03 3.481880e-02 2.457227e-01 5.036395e+00 9.778315e+00 9.532797e-01 8.902345e+00 3.702761e+00 3.714182e-02 1.009794e+01 1.821876e+01 5.232609e-03
2234 6.170700e+11 0.000000e+00 9.580213e-01 4.197872e-02 1.220370e-01 2.573740e-01 1.431195e-02 4.495350e-02 2.033258e-01 nan nan nan 4.973769e+00 3.768340e+00 4.767033e-01 1.056749e+01 8.084363e+01 1.437478e-02
2235 5.787908e+11 4.953013e-01 3.209736e-01 1.837252e-01 5.325698e-01 4.830837e-01 5.523834e-03 7.628690e-02 2.662258e-01 3.995680e+00 6.223971e+00 7.420015e-01 7.512804e+00 2.749595e+00 9.297152e-02 8.933078e+00 2.161781e+01 6.438501e-03
2236 5.649683e+11 5.047287e-01 4.261374e-01 6.913394e-02 5.398875e-01 5.080378e-01 3.468069e-03 2.301862e-02 2.104612e-01 4.162291e+00 6.803786e+00 8.417528e-01 7.929485e+00 3.029396e+00 1.142900e-01 9.570402e+00 1.483844e+01 3.920512e-03
2237 5.784368e+11 4.155705e-01 3.899614e-01 1.944681e-01 4.655905e-01 4.040418e-01 2.653644e-03 2.125973e-02 2.141490e-01 5.511732e+00 4.209290e+00 3.418972e-01 7.452782e+00 2.156091e+00 9.459673e-02 9.456317e+00 7.377219e+00 2.398238e-02
2239 5.205654e+11 4.355098e-01 5.114251e-01 5.306510e-02 5.673888e-01 5.004160e-01 2.024788e-03 2.155271e-02 2.126817e-01 5.069231e+00 4.606215e+00 3.056537e-01 8.648870e+00 2.626590e+00 4.126030e-01 1.065199e+01 2.323227e+01 0.000000e+00
2240 6.565330e+11 5.290597e-01 4.448290e-01 2.611124e-02 7.195714e-01 5.990863e-01 3.521582e-03 2.157519e-02 1.819138e-01 4.344366e+00 7.348417e+00 1.235305e+00 7.937899e+00 3.672600e+00 1.134440e-01 1.117106e+01 5.667006e+01 4.073541e-03
2241 6.505373e+11 4.237170e-01 5.200044e-01 5.627858e-02 5.476489e-01 4.371336e-01 5.963447e-03 3.538057e-02 1.770483e-01 7.251220e+00 5.140334e+00 2.082793e-02 9.282911e+00 3.269974e+00 3.976035e-02 9.808744e+00 3.897313e+01 0.000000e+00
2242 6.760499e+11 0.000000e+00 8.798064e-01 1.201936e-01 -3.960463e-02 1.563004e-01 5.302437e-03 4.763991e-02 2.587746e-01 nan nan nan 8.980375e+00 2.640953e+00 1.361400e-01 9.757906e+00 2.257890e+01 0.000000e+00
2243 6.700626e+11 9.402026e-02 6.110201e-01 2.949596e-01 9.399121e-02 1.969812e-01 8.221978e-03 6.319147e-02 2.698888e-01 7.681494e+00 5.704715e+00 0.000000e+00 7.205653e+00 3.305963e+00 1.336892e-01 8.254096e+00 1.092663e+01 7.296328e-03
2244 5.585467e+11 5.361152e-01 4.417734e-01 2.211141e-02 5.705136e-01 5.695454e-01 4.955029e-03 3.897814e-02 2.312850e-01 5.618854e+00 1.088086e+01 3.942645e-01 8.951945e+00 3.783061e+00 9.408147e-03 1.124858e+01 6.445182e+01 0.000000e+00
2245 5.952760e+11 6.553103e-01 2.824622e-01 6.222749e-02 7.245736e-01 6.751825e-01 3.678244e-03 6.609266e-02 2.459581e-01 5.819684e+00 1.274591e+01 1.145373e+00 9.557336e+00 3.654686e+00 9.535644e-02 1.035484e+01 2.331917e+01 8.685306e-03
2246 6.020360e+11 6.942844e-01 2.833822e-01 2.233336e-02 7.584359e-01 6.414896e-01 4.771597e-03 7.499002e-02 2.367110e-01 5.415151e+00 1.266080e+01 7.987315e-01 8.376632e+00 4.151719e+00 2.176025e-02 1.001354e+01 5.052830e+01 0.000000e+00
2247 6.147971e+11 6.307999e-01 2.968132e-01 7.238694e-02 8.005388e-01 6.695586e-01 5.617738e-03 6.887047e-02 2.015012e-01 5.972249e+00 1.286731e+01 5.597969e-01 9.009664e+00 3.737698e+00 2.740757e-02 1.013042e+01 2.624416e+01 0.000000e+00
2248 6.908355e+11 4.529853e-01 4.543929e-01 9.262184e-02 6.072211e-01 4.577852e-01 9.797262e-03 7.934678e-02 2.554865e-01 6.178436e+00 1.010389e+01 5.142191e-01 7.119100e+00 4.377479e+00 3.981607e-02 8.031550e+00 2.879850e+01 0.000000e+00
2249 5.670150e+11 0.000000e+00 6.830550e-01 3.169450e-01 2.103314e-02 1.343534e-01 4.415066e-03 3.954961e-02 2.617891e-01 nan nan nan 7.490561e+00 3.014810e+00 3.988466e-01 9.462076e+00 1.270588e+01 0.000000e+00
2250 5.368081e+11 4.127444e-01 5.467678e-01 4.048774e-02 4.144198e-01 4.751836e-01 5.061653e-03 2.350843e-02 2.080604e-01 3.428918e+00 7.860912e+00 6.942917e-01 7.680716e+00 3.539268e+00 9.746425e-02 1.090768e+01 3.108782e+01 0.000000e+00
2251 6.468947e+11 1.179695e-01 8.205266e-01 6.150393e-02 8.726941e-02 2.128741e-01 1.871267e-03 1.277894e-02 2.047028e-01 7.177457e+00 2.309476e+00 1.616098e-01 8.571286e+00 2.295711e+00 1.779119e-02 1.097919e+01 8.632959e+00 0.000000e+00
2254 5.420705e+11 0.000000e+00 7.747380e-01 2.252620e-01 5.877829e-02 1.673109e-01 5.564002e-03 3.926657e-02 2.862553e-01 nan nan nan 5.268866e+00 3.017766e+00 9.907248e-01 9.120797e+00 1.465203e+01 8.160054e-03
2256 6.513597e+11 5.452542e-01 4.206687e-01 3.407705e-02 7.301810e-01 5.677111e-01 2.988813e-03 2.490936e-02 1.624614e-01 6.429061e+00 7.706178e+00 5.491126e-01 9.305787e+00 3.655647e+00 9.652762e-02 1.033210e+01 1.573774e+01 8.837180e-03
2257 5.594394e+11 0.000000e+00 7.612509e-01 2.387491e-01 1.164218e-01 1.944292e-01 2.503418e-03 2.481464e-02 2.797758e-01 nan nan nan 6.020228e+00 2.102351e+00 8.779206e-01 8.181519e+00 1.029522e+01 4.972156e-02
2258 5.218213e+11 0.000000e+00 9.342706e-01 6.572941e-02 -1.614736e-02 1.798539e-01 1.814187e-02 6.045448e-02 2.349475e-01 nan nan nan 4.885071e+00 4.326346e+00 5.548636e-01 9.330451e+00 4.470081e+01 1.158782e-02
2259 5.144528e+11 0.000000e+00 9.537031e-01 4.629687e-02 2.838669e-01 2.796996e-01 1.901977e-03 1.455151e-02 1.981577e-01 nan nan nan 7.777826e+00 3.125516e+00 2.637717e-01 1.097150e+01 2.192020e+01 5.898740e-03
2260 6.109531e+11 5.666492e-01 4.176741e-01 1.567668e-02 6.692524e-01 5.651110e-01 3.809771e-03 5.632079e-02 2.371861e-01 6.585465e+00 1.114931e+01 6.381083e-01 8.516342e+00 4.176835e+00 2.931084e-02 1.067036e+01 2.173650e+01 0.000000e+00
2261 5.848877e+11 3.807947e-01 5.250028e-01 9.420255e-02 4.215447e-01 4.262693e-01 3.358161e-03 1.349086e-02 2.239888e-01 6.528014e+00 4.075788e+00 3.935327e-01 9.380581e+00 2.259623e+00 4.589123e-02 1.090705e+01 1.089968e+01 0.000000e+00
2262 5.158683e+11 0.000000e+00 8.637786e-01 1.362214e-01 6.035883e-02 1.558971e-01 6.211779e-03 4.510558e-02 2.516496e-01 nan nan nan 6.798526e+00 3.278091e+00 2.670930e-01 8.716421e+00 2.385018e+01 0.000000e+00
2264 5.690440e+11 4.250232e-01 3.843022e-01 1.906747e-01 5.009159e-01 4.100937e-01 7.767204e-03 6.533859e-02 2.313044e-01 6.212520e+00 7.053155e+00 8.768150e-01 7.832909e+00 4.202488e+00 2.209422e-01 9.090629e+00 2.015026e+01 0.000000e+00
2265 5.721978e+11 4.772961e-01 4.820730e-01 4.063083e-02 5.871979e-01 5.394901e-01 1.925585e-03 1.173017e-02 1.811982e-01 6.317369e+00 5.360443e+00 7.559652e-01 9.817479e+00 2.677482e+00 5.084455e-02 1.150885e+01 1.427850e+01 6.742638e-03
2266 5.678706e+11 3.749603e-01 4.698783e-01 1.551614e-01 3.583937e-01 3.743329e-01 2.779865e-03 2.107232e-02 2.132085e-01 6.678197e+00 3.723868e+00 0.000000e+00 7.767682e+00 2.205242e+00 3.063005e-01 8.932056e+00 1.202668e+01 2.157564e-01
2267 5.617891e+11 3.096642e-01 5.519902e-01 1.383456e-01 1.498618e-01 3.350676e-01 1.685267e-03 2.164815e-02 2.251758e-01 3.354598e+00 5.000930e+00 5.551547e-01 6.755687e+00 3.661123e+00 4.516058e-02 8.777941e+00 1.401334e+01 0.000000e+00
2268 6.543785e+11 2.244620e-01 7.034246e-01 7.211346e-02 4.871791e-01 4.819314e-01 5.598902e-03 1.177786e-01 2.958811e-01 7.795316e+00 2.623260e+01 2.656533e-01 8.827488e+00 3.858435e+00 1.986117e-01 5.534025e+00 1.899668e+01 1.681716e-01
2270 6.005838e+11 3.175837e-01 6.449695e-01 3.744679e-02 2.455208e-01 3.683049e-01 3.795808e-03 2.157156e-02 2.093155e-01 7.096649e+00 5.344216e+00 4.972809e-01 1.041603e+01 3.084355e+00 3.868685e-02 1.095017e+01 3.138759e+01 0.000000e+00
2271 5.271337e+11 0.000000e+00 7.920802e-01 2.079198e-01 1.202580e-01 1.859713e-01 5.215387e-03 5.359208e-02 3.217252e-01 nan nan nan 6.398266e+00 3.436381e+00 6.505599e-01 8.371012e+00 1.773446e+01 4.640486e-02
2272 6.070518e+11 3.130771e-01 5.144045e-01 1.725184e-01 4.132393e-01 3.406155e-01 3.731679e-03 6.441135e-02 2.844031e-01 4.518163e+00 5.483492e+00 3.916433e-01 6.298688e+00 3.363688e+00 1.148588e-01 7.670434e+00 1.510144e+01 0.000000e+00
2275 5.848006e+11 6.805384e-01 3.088117e-01 1.064996e-02 8.265329e-01 6.956954e-01 2.252188e-03 4.874464e-02 1.512684e-01 6.240589e+00 1.397224e+01 8.644700e-01 9.803623e+00 5.101814e+00 2.272619e-02 1.210805e+01 2.857494e+01 0.000000e+00
2276 6.005438e+11 4.660755e-01 4.909663e-01 4.295817e-02 4.535838e-01 5.358381e-01 2.838211e-03 6.251880e-02 2.909380e-01 5.133013e+00 1.335682e+01 4.460513e-01 9.237807e+00 3.541855e+00 3.181998e-02 1.056767e+01 2.060856e+01 0.000000e+00
2277 6.475394e+11 0.000000e+00 8.209138e-01 1.790862e-01 5.163384e-02 1.612152e-01 7.554100e-03 6.361292e-02 2.636368e-01 nan nan nan 9.180367e+00 4.048069e+00 0.000000e+00 1.043716e+01 2.391417e+01 0.000000e+00
2280 5.687808e+11 6.013418e-01 2.701586e-01 1.284996e-01 6.280785e-01 5.808333e-01 3.540150e-03 5.841378e-02 2.609411e-01 5.003473e+00 9.372264e+00 6.845511e-01 9.094596e+00 3.138687e+00 5.374724e-02 9.307689e+00 2.440485e+01 0.000000e+00
2281 5.833224e+11 0.000000e+00 7.857282e-01 2.142718e-01 -2.935538e-02 1.777931e-01 3.865749e-03 1.888623e-02 2.631399e-01 nan nan nan 8.292786e+00 2.311322e+00 2.186898e-01 1.010033e+01 9.539910e+00 0.000000e+00
